Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-JUL-2023|ADMR|EQUITY|40882331500|925|741083000|35537433611|158193400|0|1813382300|718948700|24531359|27238100|0|39020810470|31941600|1175713009|8337787|111127660|60658000|22097642|3275851|0|448369481|1861521030
31-JUL-2023|ADRO|EQUITY|31985962000|2410|1081967321|16967668153|125870400|7000|6857045958|763375650|104630740|15306500|588427|25916460149|52897446|920725631|1008545793|528838837|12556672|1594583654|376628194|67633600|1507092024|6069501851
31-JUL-2023|AGAR|EQUITY|1000000000|179|0|798985100|0|0|200982300|0|0|0|0|999967400|0|200|0|10200|22200|0|0|0|0|32600
31-JUL-2023|AGII|EQUITY|3066660000|1975|7350100|1021738029|6347100|0|132608491|30254100|456560|1086500|0|1199840880|0|989766420|22756000|6295400|1244600|2514400|11345600|0|1753700|1035676120
31-JUL-2023|AGRO|EQUITY|24740494294|386|24951286|63910607|726148095|21240242086|2150581865|82671463|2947|847882|1070996|24290427227|0|18963754|28948769|13013039|2635962|67687106|60968124|0|580412|192797166
31-JUL-2023|AGRS|EQUITY|37738204065|94|0|381679172|0|20158930|1702993562|0|215|0|1709600|2106541479|0|0|0|4032014|18849444|0|9091742|0|6136453341|6168426541
31-JUL-2023|AHAP|EQUITY|4900000000|57|3066343009|176034981|0|0|1389453603|0|504404|0|42|4632336039|64086000|0|0|3803400|194160307|0|1273341|0|55|263323103
31-JUL-2023|AIMS|EQUITY|220000000|370|0|180441890|0|0|39367510|0|18000|0|0|219827400|0|0|0|200|2000|0|20400|0|0|22600
31-JUL-2023|AISA|EQUITY|9311800000|145|169620483|7004250958|4470400|0|1688724239|7088900|5532925|100|8794665|8888482670|0|320937008|1927300|56624912|10607300|4493300|27552516|0|547494|422689830
31-JUL-2023|AKKU|EQUITY|6449463636|50|0|5519566100|0|0|620335936|0|11483800|6700|3191400|6154583936|0|196189000|0|100|1050200|0|2105400|0|95535000|294879700
31-JUL-2023|AKPI|EQUITY|612248000|985|4000|145574873|0|2|28486671|17500|2122|0|0|174085168|0|9600|34|12501|20903|0|94400|0|10300|147738
31-JUL-2023|AKRA|EQUITY|20073474600|1385|646916600|2695490277|68149200|5000000|756261583|621654405|28811367|8509100|30000|4830822532|31272730|476298889|918594210|720063762|30633800|1666715415|424197027|24331624|1238915511|5531022968
31-JUL-2023|AKSI|EQUITY|720000000|202|0|16066244|0|0|41471856|0|0|0|0|57538100|0|0|0|100|0|0|300|0|0|400
31-JUL-2023|ALDO|EQUITY|1316856418|680|0|930456066|0|0|385866669|425000|61|0|0|1316747796|0|0|0|80666|27900|0|0|0|56|108622
31-JUL-2023|ALKA|EQUITY|507665055|870|0|11021250|0|77500|24104605|0|21200|0|0|35224555|0|0|0|272900|2624023|0|100|0|0|2897023
31-JUL-2023|ALMI|EQUITY|3816000000|222|0|96651440|0|0|49115000|0|303000|0|0|146069440|0|0|0|32845200|393900|0|195200|0|0|33434300
31-JUL-2023|ALTO|EQUITY|2191870558|50|0|1372038216|0|0|573126424|5900|230211018|0|5979200|2181360758|0|50000|0|7560100|36000|0|2612200|0|0|10258300
31-JUL-2023|AMAG|EQUITY|5001552516|344|15463400|3329600|210019533|388000000|68079696|0|23887500|0|0|708779729|0|5783100|0|5012500|7765300|2066800|68879000|0|13723000|103229700
31-JUL-2023|AMAN|EQUITY|3873500000|122|0|100000|0|0|577214200|0|0|0|0|577314200|0|0|0|1598200|2200000|0|200|3887400|0|7685800
31-JUL-2023|AMAR|EQUITY|18381094760|300|0|48602372|0|0|540890637|0|241258|0|0|589734267|0|15586671001|2222297|1668968899|4042703|5225588|339597730|0|821275|17607549493
31-JUL-2023|AMFG|EQUITY|434000000|6150|23500|13711582|0|0|35386800|102000|35076|0|0|49258958|114800|21806400|162700|1131600|32300|1443500|10541359|76900|218983|35528542
31-JUL-2023|AMIN|EQUITY|1080000000|125|0|6700000|0|0|70508600|0|0|0|0|77208600|0|17438300|0|4197000|139135000|0|192800|0|1828300|162791400
31-JUL-2023|AMMN|EQUITY|71915881656|2810|107956300|17341260241|8145100|0|1037307600|88616100|3909500|874500|0|18588069341|0|438343500|0|888794400|14977600|0|316600|0|3566343700|4908775800
31-JUL-2023|AMMS|EQUITY|1200037398|38|0|27713900|0|0|211109779|0|119|0|0|238823798|0|0|0|100|1213500|0|0|0|0|1213600
31-JUL-2023|AMOR|EQUITY|2222222400|1095|35670000|351741100|0|0|424443300|0|8675700|0|0|820530100|10730454|149400|198200|49362100|1004000|3668600|1600400|0|859146|67572300
31-JUL-2023|AMRT|EQUITY|41524501700|2700|526139100|15071317534|47772100|0|2446018739|463030945|36210|3704800|1766600|18559786028|245147289|2737185457|1102327993|1861128560|576300|3543751619|1087455859|24051900|3843090695|14444715672
31-JUL-2023|ANDI|EQUITY|9350000000|50|25543605|797718480|1017800|0|1537919697|1499648561|266823208|2702600|567409200|4698783151|0|0|0|5100|1159949|0|21800|0|0|1186849
31-JUL-2023|ANJT|EQUITY|3354175000|810|0|54043436|0|45000|281626327|100|753300|0|47400|336515563|323100|1100100|1448300|5965400|1458237|1796000|4079700|0|1488600|17659437
31-JUL-2023|ANTM|EQUITY|24030764725|1985|1024005999|113170674|96744178|3500012|2891097090|501976862|84861286|15495750|1062356|4731914207|119968301|232115380|784148030|351638442|22327749|1169012628|212527213|5049300|742320867|3639107910
31-JUL-2023|APEX|EQUITY|2830004997|186|0|1940014779|0|0|132983501|0|4534|0|0|2073002814|0|440745077|0|238303647|222200|0|17587|0|0|679288511
31-JUL-2023|APIC|EQUITY|11766313488|1085|719280000|9249263612|4200000|0|161902068|366501575|604394229|17850000|0|11123391484|6068800|25358735|20481700|421009827|250|73742100|12977800|0|83282792|642922004
31-JUL-2023|APII|EQUITY|1075760000|191|0|1151900|0|0|54575500|0|0|0|0|55727400|0|295400|0|876300|36759800|0|36164700|0|144788400|218884600
31-JUL-2023|APLI|EQUITY|1362671400|520|0|201399300|0|0|560396600|0|165000|0|0|761960900|0|0|0|100|170400|0|439000|0|0|609500
31-JUL-2023|APLN|EQUITY|22699326779|159|5283600|9328962998|2000000|0|3027645216|12097000|121373007|700000|390000|12498451821|672861|13901415|51256450|316948787|7274000|16599800|4356761|14892108|81192776|507094958
31-JUL-2023|APOL|EQUITY|16452282461|50|0|649059480|1400000|0|776053251|0|90589820|14086735|575800|1531765086|0|2653784186|0|1180647657|8159700|0|1410334020|0|85088011|5338013574
31-JUL-2023|ARCI|EQUITY|24835000000|348|57908700|21025576117|408200|0|630131383|5163200|529803658|0|0|22248991258|0|1515300|0|211839050|5631400|648510|2222300642|0|144073840|2586008742
31-JUL-2023|ARGO|EQUITY|3174339029|494|45000|36988014|0|0|615550|0|83000|0|0|37731564|0|280|0|5378100|11250|0|5100|0|5720|5400450
31-JUL-2023|ARII|EQUITY|3431000000|200|117981800|1532266300|62900|0|556535000|126615300|0|0|0|2333461300|0|312864100|0|217061200|2594000|0|1523500|0|76134900|610177700
31-JUL-2023|ARKA|EQUITY|2000000000|50|0|1093942500|0|0|893967700|0|0|0|104400|1988014600|0|250100|0|100|5510400|0|4974800|0|0|10735400
31-JUL-2023|ARKO|EQUITY|2928495000|630|0|2317751993|0|0|308323700|0|2501000|0|0|2628576693|0|295042107|0|4503200|373000|0|0|0|0|299918307
31-JUL-2023|ARMY|EQUITY|9006250000|50|1153053569|2780487175|5215532|0|1551252736|1962289499|279963487|2541349|526952595|8261755942|0|488927400|0|32396000|1064158|1687200|4800|0|0|524079558
31-JUL-2023|ARNA|EQUITY|7341430976|845|124802897|1127433076|22159500|0|3376252261|89613500|525057|0|0|4740786291|0|307380550|1306200|585502628|35534828|1173706676|26419992|37871100|432922711|2600644685
31-JUL-2023|ARTA|EQUITY|446674175|1600|0|42052500|0|0|397762025|0|0|0|0|439814525|0|0|0|350|499500|0|6359800|0|0|6859650
31-JUL-2023|ARTI|EQUITY|7840000000|50|74373974|2633606286|739500000|0|3776385600|505451300|27983840|0|38072800|7795373800|0|0|0|100|14241400|0|8340700|0|20669000|43251200
31-JUL-2023|ARTO|EQUITY|13856250000|2910|119287641|7052953292|32672608|791500|1235908773|221306479|12540726|3260100|15|8678721134|4637017|1345451040|55564596|2101214855|2375200|42795594|31863511|0|1355064553|4938966366
31-JUL-2023|ASBI|EQUITY|348386472|585|8068692|309537614|922|1106|15448744|0|147360|0|0|333204438|0|0|0|1372200|530170|0|1272928|0|0|3175298
31-JUL-2023|ASDM|EQUITY|192000000|960|0|31540200|0|13200|16927460|2000000|0|0|0|50480860|0|0|0|22500|481800|0|2252600|0|0|2756900
31-JUL-2023|ASGR|EQUITY|1348780500|1085|1552500|220660|0|178000|225573628|10863000|128426|500|0|238516714|0|211300|5313000|36148754|584600|4438400|4812285|3453500|4116007|59077846
31-JUL-2023|ASHA|EQUITY|5000000000|124|0|2866833000|0|0|1822914400|3000000|222300000|0|0|4915047400|0|216300|0|84211800|524500|0|0|0|0|84952600
31-JUL-2023|ASIA|EQUITY|2275009490|0|250000|16422970|0|83334|1019413998|0|6278865|0|22620680|1065069847|0|334|0|1720002|13516173|0|24374843|0|1153364243|1192975595
31-JUL-2023|ASII|EQUITY|40483553140|6850|2634134752|75782240|255449673|3010150|995688470|1047302559|18566683|51935500|23923730|5105793757|206291178|451485507|2042579916|1476004975|4146530|5628623565|480458231|167262700|2692580801|13149433403
31-JUL-2023|ASJT|EQUITY|1400000000|113|30426303|43450133|1083549171|0|159352153|34574724|42020338|0|6323900|1399696722|0|0|0|82478|200|0|220600|0|0|303278
31-JUL-2023|ASLC|EQUITY|12746354780|125|512537400|106820900|30425947|0|1518419361|154821200|494053|100|1200000|2324718961|0|126375824|0|11803400|2331300|0|1020000|0|388888600|530419124
31-JUL-2023|ASMI|EQUITY|8958380460|50|2693479000|2163872400|0|7658500|3687670960|431000|41941400|0|6920800|8601974060|0|0|0|6235800|21790300|2189300|2685300|0|24535300|57436000
31-JUL-2023|ASPI|EQUITY|683810725|308|0|349995000|0|0|311957625|0|21408900|0|0|683361525|0|100|0|429900|14200|0|0|0|0|444200
31-JUL-2023|ASRI|EQUITY|19649411888|183|14554000|9625334860|16556500|0|3340641542|127763399|2249813743|8083500|250100|15382997644|0|110620642|93081921|342434176|7324100|310245811|324766398|7452500|88038696|1283964244
31-JUL-2023|ASRM|EQUITY|304283840|1660|15213|33362479|0|0|9540744|0|3012|135|0|42921583|0|200404|0|30618|11075|0|366884|0|2140310|2749291
31-JUL-2023|ASSA|EQUITY|3691137517|1285|64821700|1791850777|29259069|0|1418887040|56846473|1379911|3424200|100|3366469270|0|1356907|641200|62417345|1779300|8130475|109970243|0|140372777|324668247
31-JUL-2023|ATAP|EQUITY|1250000000|62|0|59500000|0|0|95790000|0|0|0|0|155290000|0|94708900|0|100|1000|0|0|0|0|94710000
31-JUL-2023|ATIC|EQUITY|2315361355|350|0|798121818|0|0|495166016|0|0|0|0|1293287834|0|863645841|0|9500|941200|0|25000|0|0|864621541
31-JUL-2023|ATPK|EQUITY|5760245414|194|334100|3695100|18900|0|250316994|0|500|0|7733000|262098594|0|3651000|3400000|366222000|1161500|0|516347807|0|99759129|990541436
31-JUL-2023|AUTO|EQUITY|4819733000|2930|62804200|59700887|1020575|0|297768343|61367884|789442|2500|1107175|484561006|2038000|298975845|6229166|49414685|659175|69902752|19536647|3586200|27778467|478120937
31-JUL-2023|AVIA|EQUITY|61953555600|620|19320300|20901889200|20400100|0|439443172|70552874|5841798|11192200|139200|21468778844|119323200|5043095390|346196703|247390408|238600|6535115683|267507712|11239400|1768871460|14338978556
31-JUL-2023|AWAN|EQUITY|3435000000|264|0|9900|0|0|232895700|0|15000|0|0|232920600|0|59700|0|34461700|1649500|478738500|2170000|0|0|517079400
31-JUL-2023|AXIO|EQUITY|5840126500|172|0|1111586600|115946200|0|461372500|0|0|0|300000|1689205300|0|0|0|85100|836100|0|0|0|0|921200
31-JUL-2023|AYLS|EQUITY|853423236|69|0|594777100|0|0|257309936|0|0|0|0|852087036|0|0|0|500100|636100|0|200000|0|0|1336200
31-JUL-2023|BABP|EQUITY|33759163229|82|117046900|17500809821|8825000|0|5011075038|120218676|7587510|3211100|24|22768774069|0|9139871519|1961100|114194400|2948100|51209700|60864933|0|1281673522|10652723274
31-JUL-2023|BACA|EQUITY|19953024885|131|350000000|15618686507|0|12686999|2335966833|1128023913|383034|2103300|37500|19447888086|0|208300|766600|26167200|2244000|22278900|23073290|0|230868260|305606550
31-JUL-2023|BAJA|EQUITY|1800000000|199|0|88000000|0|0|310085800|0|0|0|0|398085800|0|613800|0|1244300|49600|0|6500|0|0|1914200
31-JUL-2023|BALI|EQUITY|3934592500|875|68436102|2629801365|0|0|428008400|0|128793933|0|0|3255039800|0|100000000|0|67518100|1330100|0|9500|0|68625000|237482700
31-JUL-2023|BANK|EQUITY|14655628817|1270|1303675000|4791614914|6261100|600000|341101215|315062600|7621568|0|0|6765936397|5584900|15242678|20830600|5637997|54900|87896225|314032|0|73885342|209446674
31-JUL-2023|BAPA|EQUITY|661784520|80|0|435332100|0|0|153593403|0|65518817|0|0|654444320|0|1032500|0|575100|3990300|0|1737300|0|0|7335200
31-JUL-2023|BAPI|EQUITY|5591980103|50|38067999|10742709|1114534|0|1378300071|202237729|11873045|1064779|7165200|1650566066|0|6939300|0|100|20251637|0|5000|0|0|27196037
31-JUL-2023|BATA|EQUITY|1300000000|490|0|0|0|50000|40537370|0|0|5800|0|40593170|0|0|0|72572700|3607100|36207500|3096500|0|63954200|179438000
31-JUL-2023|BAUT|EQUITY|4800067704|50|0|752505700|0|0|1444754224|0|380|41000|58000|2197359304|0|2600000000|0|900|2707500|0|0|0|0|2602708400
31-JUL-2023|BAYU|EQUITY|353220780|1390|21613183|113691568|2321500|27384|23723144|25139200|10912|0|495000|187021891|0|30618000|0|123499914|1141|0|0|0|4250830|158369885
31-JUL-2023|BBCA|EQUITY|123275050000|9125|1780846695|69047760|336046450|1420000|4403714590|1151553776|60603557|68030800|1405500|7872669128|637479621|2143897106|5968818766|3429569565|328709910|19143550674|1411748794|649303605|10867948951|44581026992
31-JUL-2023|BBHI|EQUITY|21730256442|1810|0|18655253203|0|0|377057897|3215468|12656316|80|146000|19048328964|0|2127282499|25600|3156089|248725988|1995272|1685416|0|81754049|2464624913
31-JUL-2023|BBKP|EQUITY|187887539870|104|11702999|2778357325|16623213|19662220|18269502286|8900000|441514521|3490976|871695367|22421448907|64560486|32393457826|492134252|1299503526|104729195|1272904736|1230693732|0|1707148599|38565132352
31-JUL-2023|BBLD|EQUITY|1645796054|860|62321785|1178591865|0|1283|81454424|1125300|33453|0|0|1323528110|0|4996895|0|241771357|70639314|0|3744|0|3530300|320941610
31-JUL-2023|BBMD|EQUITY|4090090000|1950|0|100|0|63021200|192644900|0|0|0|0|255666200|0|0|0|900|174272800|0|60100|0|0|174333800
31-JUL-2023|BBNI|EQUITY|18648656458|8875|1065972907|51011625|81142920|13529800|1004903112|441830287|18133386|21198740|2571361|2700294138|135247079|219966603|872162819|441230809|1891946|1400388809|196178171|10854940|1477852024|4755773200
31-JUL-2023|BBRI|EQUITY|151559001604|5650|3400035150|117794901|542363907|737550839|2364838497|2002539384|8284854|250350856|5499320323|14923078711|1482967756|2596149444|7045697752|5806575407|38382475|22360004627|1511187717|220156539|14943441779|56004563496
31-JUL-2023|BBRM|EQUITY|8479490328|62|0|6654186284|0|0|333702373|0|263862|0|66|6988152585|0|1114168300|0|254286652|13129797|0|106818532|0|2933333|1491336614
31-JUL-2023|BBSI|EQUITY|3674723301|3660|0|3242464330|0|0|260729440|0|57|0|0|3503193827|0|0|0|6435|11382986|0|135361060|0|0|146750481
31-JUL-2023|BBSS|EQUITY|4800016020|50|0|801204500|0|0|498433020|0|0|800|0|1299638320|0|0|0|312700|60000|0|5000|0|0|377700
31-JUL-2023|BBTN|EQUITY|14034444413|1315|1391704204|83366401|195617869|11758289|1823616997|638312980|26962488|35302799|2947553|4209589580|5704861|51200102|188678349|110633249|4841024|495055287|174905520|74608468|298459625|1404086485
31-JUL-2023|BBYB|EQUITY|12038815679|454|59831516|4996334329|24539964|4469000|2783606649|546423685|61071577|5756419|175234829|8657267968|5940288|1748769182|89080401|65708156|48089327|218231339|143977821|0|899504787|3219301301
31-JUL-2023|BCAP|EQUITY|42618850927|59|20852200|21841795520|357142900|0|4804312276|402422700|2131069063|0|19607900|29577202559|0|5142608546|0|188734200|14763200|6929100|2873303263|0|4815310059|13041648368
31-JUL-2023|BCIC|EQUITY|18109922009|112|0|2280136|0|7192|279263255|205|1825113|0|39|283375940|0|3981865771|0|591594|217993|0|1044807|0|20857|3983741022
31-JUL-2023|BCIP|EQUITY|1429915525|64|18000000|660909034|44057000|0|600852691|72547510|200000|0|90|1396566325|0|7900000|0|4100|7445000|17500000|500100|0|0|33349200
31-JUL-2023|BDKR|EQUITY|4707100000|400|0|32077400|0|0|412030500|0|800|0|0|444108700|0|235549400|0|25898800|543100|0|0|0|0|261991300
31-JUL-2023|BDMN|EQUITY|9773552870|3060|11570341|178620012|12915910|5717|288555767|26063852|4673007|1391751|89300|523885657|1234561|3955719|17971898|9141427908|998666|34373961|28238611|690261|17329300|9246220885
31-JUL-2023|BEBS|EQUITY|45000000000|50|0|18565364790|0|0|21900375510|0|1331|0|0|40465741631|20163000|804636300|62718800|2545004665|1961100|358421759|579433235|0|161919510|4534258369
31-JUL-2023|BEEF|EQUITY|7031371419|111|0|98619238|4500000|279095452|727975405|400000|0|300000|0|1110890095|0|5737058824|0|981600|596900|0|8521700|0|168842300|5916001324
31-JUL-2023|BEER|EQUITY|4000000000|322|0|244030900|2814400|0|163491000|389302200|0|0|0|799638500|0|0|0|249900|91600|0|20000|0|0|361500
31-JUL-2023|BEKS|EQUITY|51870438266|50|1513980|34355351025|1429400|41600|14553532371|337222476|235154612|409987|938934248|50423589699|0|3847179|0|868749607|36542510|0|18949839|0|55049|928144184
31-JUL-2023|BELI|EQUITY|118493291840|454|378500|16359654900|5187500|0|1998313600|331797700|11418100|3800000|0|18710550300|0|192518100|8816340|105837891|1598100|19123938|108000|0|299439331|627441700
31-JUL-2023|BELL|EQUITY|7250000000|122|0|5732190400|0|0|325251200|719501000|378554000|114500|0|7155611100|0|102500|0|87657400|633300|0|5995700|0|0|94388900
31-JUL-2023|BESS|EQUITY|3440455528|152|0|555748833|0|0|184610495|0|0|0|0|740359328|0|0|0|57700|38500|0|0|0|0|96200
31-JUL-2023|BEST|EQUITY|9647311150|166|307016200|4834321700|7279800|0|2750484711|32086000|126882342|152000|600000|8058822753|11404396|968041500|67901576|223154226|14579200|85674407|33075490|73290700|104366902|1581488397
31-JUL-2023|BFIN|EQUITY|15967115620|1320|544253800|1049165380|111657800|176360|2566609988|578804542|3472187|5760900|129235180|4989136137|5541800|169892750|150822992|827357322|1047660|1613507592|232601358|352700|7959810669|10960934843
31-JUL-2023|BGTG|EQUITY|23970997103|85|0|4986433675|0|0|2511862175|0|500189|3494600|0|7502290639|0|5738643200|0|144285300|793323|18190500|1832310791|0|1249350|7735472464
31-JUL-2023|BHAT|EQUITY|5000000000|496|498856000|3426617000|600000|0|52945800|428969800|132324000|0|0|4540312600|0|0|0|9115800|88300|482700|600|0|0|9687400
31-JUL-2023|BHIT|EQUITY|86068156705|53|24252800|7406032553|405030000|1000|18784804669|233123160|4242848324|2081|46800|31096141387|0|40053148844|32518600|1574173400|20702140|436012866|1942203179|143621620|10769624669|54972005318
31-JUL-2023|BIKA|EQUITY|592280000|85|0|0|0|0|592165600|0|0|0|0|592165600|0|700|0|100|13500|0|100|0|0|14400
31-JUL-2023|BIKE|EQUITY|1293361698|324|0|194699200|0|0|125781498|0|100|100|0|320480898|0|0|0|809900|971300|0|1099600|0|0|2880800
31-JUL-2023|BIMA|EQUITY|608175716|81|570000|22440400|0|0|43617880|0|19820200|0|0|86448480|0|0|0|100|23500|0|0|0|0|23600
31-JUL-2023|BINA|EQUITY|6134716665|3960|1907751485|2286486751|42037000|0|58591433|75147600|54385887|0|4668600|4429068756|47800|7677900|139700|4600742|88600|594681350|1036701550|0|363100|1644300742
31-JUL-2023|BINO|EQUITY|2175016313|128|0|10235900|0|0|420746313|0|0|0|3017800|434000013|0|0|0|897100|119200|0|0|0|0|1016300
31-JUL-2023|BIPI|EQUITY|63710196917|130|4703207408|23947169906|1160000|573053912|12740794061|798968800|5948248886|10553000|1250000006|49973155979|213581100|1135800140|59244300|7727645366|53313100|888671192|82595275|0|3576190465|13737040938
31-JUL-2023|BIPP|EQUITY|5028669376|50|138171000|366940100|21000300|1604280|894922856|9410000|10583220|0|7054100|1449685856|0|3425676395|0|558300|129222400|0|526500|0|0|3555983595
31-JUL-2023|BIRD|EQUITY|2502100000|2250|34752000|470269979|15105800|0|770984298|48571700|600914|3795000|220018|1344299709|13177500|58348261|11734846|28393060|297900|21790498|7933846|0|26104380|167780291
31-JUL-2023|BISI|EQUITY|3000000000|1510|0|50459300|0|0|96767938|24511800|453094|0|0|172192132|61000|22835356|1245600|775651193|34891441|16228957|64746532|809297|287025992|1203495368
31-JUL-2023|BJBR|EQUITY|10521443686|1190|962868400|28179170|10549535|9222300|912491466|94994293|30657315|2027500|3398849|2054388828|2974003|25560478|102675739|29069944|231200|204136920|75872104|637896|77303243|518461527
31-JUL-2023|BJTM|EQUITY|15015498082|660|426492100|72304887|8468200|23000|1581406107|20257710|23206960|1410500|0|2133569464|8651800|31918674|121980904|28361466|1028200|477956494|42776504|33247731|201858863|947780636
31-JUL-2023|BKDP|EQUITY|7513992252|50|0|2604842600|0|0|1613752685|47057750|90050|0|2719100|4268462185|0|0|0|1348700|44181267|0|100|0|0|45530067
31-JUL-2023|BKSL|EQUITY|167708902705|50|354400|3638847466|20211900|30|15404014294|106900000|168237054|800|159000|19338724944|0|552708344|0|780609991|68211900|679678974|96462322|0|1484974280|3662645811
31-JUL-2023|BKSW|EQUITY|35158048365|89|0|136780175|0|0|833452423|289396400|22500|0|100|1259651598|0|0|0|33670970843|131694|0|41300|0|226996202|33898140039
31-JUL-2023|BLTA|EQUITY|25181143017|50|29836312|4528041931|122643040|470678|4516762899|703000098|338713365|9884416|12287400|10261640139|0|802951448|701593424|1887942835|368404866|41933909|1551084625|0|325338632|5679249739
31-JUL-2023|BLTZ|EQUITY|873937142|2100|0|53400|0|0|1999850|0|0|0|0|2053250|0|0|0|76215200|21800|0|0|0|795283292|871520292
31-JUL-2023|BLUE|EQUITY|418000000|370|0|129043900|0|0|20231000|0|18474500|0|0|167749400|0|0|0|100|215000|0|0|0|35500|250600
31-JUL-2023|BMAS|EQUITY|8620315383|1200|0|2775896371|0|0|10530224|0|40|0|0|2786426635|0|5389963540|0|443910708|2600|0|11900|0|0|5833888748
31-JUL-2023|BMBL|EQUITY|1030063100|35|0|8065200|0|0|271533100|0|46300|0|0|279644600|0|0|0|100|418400|0|0|0|0|418500
31-JUL-2023|BMHS|EQUITY|8603416176|384|438088300|4997360600|48510600|0|1711078800|128523300|650000|3942300|0|7328153900|0|1165720776|0|6829900|2882100|26100|9803400|0|0|1185262276
31-JUL-2023|BMRI|EQUITY|93333333332|5725|2323985844|81459580|464392080|60848288|1441129522|1857445521|16446365|89497008|7468656446|13803860654|1093952973|1332851913|3817977667|3119944981|4561552|13289229552|1525112001|78391415|6734117290|30996139344
31-JUL-2023|BMSR|EQUITY|1159200024|290|74243200|89176100|37150000|0|93182892|2097700|15839300|0|0|311689192|0|51380400|0|85600|50077500|0|0|0|745842332|847385832
31-JUL-2023|BMTR|EQUITY|16583997586|342|85424400|7180657740|7809550|0|6434892167|61025583|953377419|5394901|3016300|14731598060|29|550173372|56627400|489411033|6534870|365814577|179569580|3642560|195937285|1847710706
31-JUL-2023|BNBA|EQUITY|3388000000|1090|8140332|1180830281|0|0|202379125|0|360|0|0|1391350098|0|0|0|12136800|1012300|1205000|10223840|0|455032|25032972
31-JUL-2023|BNBR|EQUITY|22084484209|53|1415619737|6393207511|30382150|173975|6290159579|789028140|2552959114|270100|218|17471800524|0|123158678|0|3152614712|44393869|3|106835022|0|338153534|3765155818
31-JUL-2023|BNGA|EQUITY|25131606843|1690|72800637|55612512|2135950|195995862|802014867|72622332|12404986|2629643|74589|1216291378|332457|2207184|39444015|23082329794|8784806|127367087|62962054|1407000|318169703|23643004100
31-JUL-2023|BNII|EQUITY|76215195821|288|6563|3520048|0|505626|572782318|1000000|4137806|5131|464532|582422024|0|1858942|3105005|14290364240|5573646|26919602|99740533|363900|60051237|14487977105
31-JUL-2023|BNLI|EQUITY|36181359520|970|9688|1634939|1991|48638|80355304|1338894|139394|0|5294099|88822947|0|552|0|35726405181|467785|207270|948077|0|886908|35728915773
31-JUL-2023|BOBA|EQUITY|1155750000|152|0|274520000|0|0|506741200|0|0|0|0|781261200|0|50775000|0|83600|67530200|0|100000|0|0|118488800
31-JUL-2023|BOGA|EQUITY|3803526210|1240|760194414|2395161518|5500000|0|110464110|362244868|130735800|8300000|0|3772600710|0|471500|256100|17571100|13000|5862863|5299600|0|1451337|30925500
31-JUL-2023|BOLA|EQUITY|6000000000|199|1305715000|166225200|0|18557300|4308817960|0|39570840|100|0|5838886400|0|0|0|32176100|1674300|429200|126125200|0|708800|161113600
