Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-APR-2023|ARMY|EQUITY|9006250000|50|1153053569|2780487175|5215532|0|1551258336|1962289499|279957887|2541349|526952595|8261755942|0|488927400|0|32396000|1064158|1687200|4800|0|0|524079558
28-APR-2023|ARNA|EQUITY|7341430976|915|124675197|1115337476|18203400|0|3340680161|125285500|491557|0|0|4724673291|0|309901450|2066400|579198328|37579628|1170678276|36608392|34571100|446154111|2616757685
28-APR-2023|ARTA|EQUITY|446674175|2100|0|42052500|0|0|174419925|0|0|0|0|216472425|0|223337000|0|5450|499500|0|6359800|0|0|230201750
28-APR-2023|ARTI|EQUITY|7840000000|50|74373974|2633606286|739500000|0|3776386700|505451300|27983740|0|38072800|7795374800|0|0|0|100|14240400|0|8340700|0|20669000|43250200
28-APR-2023|ARTO|EQUITY|13856250000|2070|97610141|7061828992|19748808|634500|1286617012|198309964|10094099|2326600|15|8677170131|3718217|1356055740|12540600|2147773021|2173100|42299484|47637435|0|1328319772|4940517369
28-APR-2023|ASBI|EQUITY|348386472|560|7296992|309537614|922|1106|16249244|0|112360|0|0|333198238|0|0|0|1378400|530170|0|1272928|0|0|3181498
28-APR-2023|ASDM|EQUITY|192000000|950|0|31656400|0|13200|16806160|2000000|0|0|0|50475760|0|0|0|27600|481800|0|2252600|0|0|2762000
28-APR-2023|ASGR|EQUITY|1348780500|925|1552500|408360|5000|178000|223027928|5140000|128426|500|0|230440714|0|211300|5313000|43499154|631900|4438400|5445585|3453500|4116007|67108846
28-APR-2023|ASHA|EQUITY|5000000000|100|0|2793335000|0|0|1979076500|0|222300000|0|900000|4995611500|0|0|0|4011100|377400|0|0|0|0|4388500
28-APR-2023|ASIA|EQUITY|2275009490|0|250000|16422970|0|83334|1019488998|0|6203865|0|22620680|1065069847|0|334|0|1720002|13516173|0|24374843|0|1153364243|1192975595
28-APR-2023|ASII|EQUITY|40483553140|6750|2590352952|80917440|289517473|2935650|1181689370|1095368955|26154397|60576800|23827430|5351340467|206014586|476816851|1992176839|1563392054|4376430|5302731788|474973532|157945600|2725451013|12903878693
28-APR-2023|ASJT|EQUITY|1400000000|121|30426303|48124833|1083549171|0|150944424|38311153|42070338|0|6323900|1399750122|0|0|0|29078|200|0|220600|0|0|249878
28-APR-2023|ASLC|EQUITY|12746354780|96|522936100|121152000|25846247|0|1617248961|107500000|494053|0|0|2395177361|0|126350424|0|5325100|2231300|0|1020000|0|325033900|459960724
28-APR-2023|ASMI|EQUITY|8958380460|50|2693479000|2160855000|0|7658500|3690347560|431000|42090400|0|6920800|8601782260|0|0|0|6492800|21790300|2189300|2620100|0|24535300|57627800
28-APR-2023|ASPI|EQUITY|683810725|115|0|350703000|0|0|311575125|0|21408900|0|0|683687025|0|10100|0|64400|14200|0|30000|0|0|118700
28-APR-2023|ASRI|EQUITY|19649411888|178|12554000|9643191460|16936500|0|3437907442|122158149|2222370410|8133500|250000|15463501461|0|109660442|79598327|315612781|7461700|289118989|329164898|2427200|70416090|1203460427
28-APR-2023|ASRM|EQUITY|304283840|1640|15213|33362979|0|0|9533625|0|2931|135|0|42914883|0|206504|0|30618|11075|0|367484|0|2140310|2755991
28-APR-2023|ASSA|EQUITY|3566394648|905|43318301|1802653377|34561481|0|1446095731|50647067|1792304|2951600|100|3382019961|0|979107|641200|41438185|1730100|12931675|12487232|0|114167188|184374687
28-APR-2023|ATAP|EQUITY|1250000000|57|0|59500000|0|0|95780000|0|0|0|0|155280000|0|94708900|0|100|11000|0|0|0|0|94720000
28-APR-2023|ATIC|EQUITY|2315361355|360|0|797803718|0|0|495451816|0|0|0|0|1293255534|0|863645841|0|19500|963500|0|25000|0|0|864653841
28-APR-2023|ATPK|EQUITY|5760245414|194|334100|3695100|18900|0|250316994|0|500|0|7733000|262098594|0|3651000|3400000|366222000|1161500|0|516347807|0|99759129|990541436
28-APR-2023|AUTO|EQUITY|4819733000|1830|1117900|59674787|5475|0|379819843|20516150|1066|2500|1097175|462234896|0|313682631|6416566|63063522|594675|77833005|20701348|3586200|14569100|500447047
28-APR-2023|AVIA|EQUITY|61953555600|600|9972700|20891547600|20294400|0|462537772|62819409|6344113|10465000|139200|21464120194|117359879|4863973215|379105172|241434647|238700|6663008497|254947681|11239400|1812330015|14343637206
28-APR-2023|AWAN|EQUITY|3435000000|304|375000|8479900|375000|0|257150900|0|4027400|14500|0|270422700|0|42600|0|0|796200|478738500|0|0|0|479577300
28-APR-2023|AXIO|EQUITY|5840126500|146|0|1888650300|115946200|0|843915900|0|0|0|195200|2848707600|0|0|0|805700|853200|0|0|0|0|1658900
28-APR-2023|AYLS|EQUITY|853423236|72|0|594777100|0|0|257432036|0|0|0|0|852209136|0|0|0|583100|431000|0|200000|0|0|1214100
28-APR-2023|BABP|EQUITY|33759090951|79|117046900|17513808221|8825000|0|4979342190|125268676|23465580|3241100|24|22770997691|0|9125022319|1961100|118321300|3035100|50531100|69882933|0|1281673522|10650427374
28-APR-2023|BACA|EQUITY|19953024885|130|350000000|16172663007|0|12686999|2382271133|534972413|573034|2103300|37500|19455307386|0|1042800|766600|11796700|4011400|26575000|23126490|0|230868260|298187250
28-APR-2023|BAJA|EQUITY|1800000000|138|0|88000000|0|0|310205900|0|0|0|0|398205900|0|619300|0|809000|49600|315200|1000|0|0|1794100
28-APR-2023|BALI|EQUITY|3934592500|780|68436102|2626801960|0|0|430779600|0|129052538|0|0|3255070200|0|100000000|0|67521700|1296100|0|9500|0|68625000|237452300
28-APR-2023|BANK|EQUITY|14655627917|1400|1311170100|4693320714|6322500|109580600|335698152|329950600|4220083|0|0|6790262749|4276700|13472300|15979300|15131097|55200|78365100|556183|0|57283542|185119422
28-APR-2023|BAPA|EQUITY|661784520|73|0|435657800|0|0|153206903|0|65518817|0|0|654383520|0|1032500|0|575100|4060300|0|1728100|0|0|7396000
28-APR-2023|BAPI|EQUITY|5591980103|50|38067999|10742709|1114534|0|1378300271|202237729|11872945|1064679|7165200|1650566066|0|6939300|0|100|20251637|0|5000|0|0|27196037
28-APR-2023|BATA|EQUITY|1300000000|605|0|0|0|50000|40299770|0|0|5800|0|40355570|0|0|0|72571800|3601900|36207500|3096500|0|63954200|179431900
28-APR-2023|BAUT|EQUITY|4800063330|50|0|752505700|0|0|1444930970|0|160|41000|58000|2197535830|0|2600000000|0|900|2526600|0|0|0|0|2602527500
28-APR-2023|BAYU|EQUITY|353220780|915|40550283|113678668|0|27384|13980009|19017300|10912|0|0|187264556|0|30618000|0|123237414|1041|0|0|0|4250830|158107285
28-APR-2023|BBCA|EQUITY|123275050000|9050|1793135695|71551360|338565150|1420000|4402201413|1210178454|59053365|62491200|1169900|7939766537|624269931|2142991664|6032945757|3390539756|328786310|18854500964|1484411626|643522805|11011960770|44513929583
28-APR-2023|BBHI|EQUITY|21730256442|1280|0|18656768503|0|0|376554945|2735768|12654148|0|146000|19048859364|0|2127284499|25600|3703289|247861488|1932272|1665416|0|81621949|2464094513
28-APR-2023|BBKP|EQUITY|67887540178|103|4358399|2794576321|11439691|19662220|14410786303|3666966|297174694|2390899|870275867|18414331360|23327000|196067769|164444469|1183673585|84030895|494494376|552942638|0|1244144613|3943125345
28-APR-2023|BBLD|EQUITY|1645796054|530|62939785|1179074965|0|1283|80903824|1125300|73453|0|0|1324118610|0|4996895|0|241180857|70639314|0|3744|0|3530300|320351110
28-APR-2023|BBMD|EQUITY|4090090000|1925|0|100|0|63021200|192466000|0|0|0|0|255487300|0|0|0|1500|174451100|0|60100|0|0|174512700
28-APR-2023|BBNI|EQUITY|18648656458|9425|1108355007|44552125|100196322|3209600|825900032|489554538|5943096|21024109|579161|2599313990|138065634|223096046|798859676|404322726|1757746|1554206207|202430618|12083640|1521917523|4856739816
28-APR-2023|BBRI|EQUITY|151559001604|5100|3603269350|138400201|575488667|740772841|2585523320|2251452634|25982996|297836494|5499900623|15718627126|1346698696|2513138441|7455114810|5646135206|38104028|21703285171|1620126281|210992098|14674344696|55207939427
28-APR-2023|BBRM|EQUITY|8479490328|61|0|6654186284|0|0|333810173|0|263862|0|66|6988260385|0|1114168300|0|254178852|13129797|0|106818532|0|2933333|1491228814
28-APR-2023|BBSI|EQUITY|3674723301|3450|0|3242469830|0|0|260723640|0|57|0|0|3503193527|0|0|0|6735|11382986|0|135361060|0|0|146750781
28-APR-2023|BBSS|EQUITY|4800016020|70|0|800962800|0|0|498096520|0|0|800|0|1299060120|0|0|0|890900|60000|0|5000|0|0|955900
28-APR-2023|BBTN|EQUITY|14034444413|1245|1407399821|163642801|189601669|11440389|1820357736|512591924|35218543|34853299|2816753|4177922935|6125461|67738671|178198949|85535640|6222624|468214760|158552794|73807768|391356263|1435752930
28-APR-2023|BBYB|EQUITY|12038815679|605|105374766|5121919129|31014464|3469000|2628791193|651064463|61072106|5638568|227063429|8835407118|5940288|1747705682|91088301|69674846|42562177|212381044|142018921|0|729790892|3041162151
28-APR-2023|BCAP|EQUITY|42618850927|59|20852200|21841805520|357142900|0|4606122776|402422700|65463263|0|19607900|27313417259|0|6447592246|4165100|209809000|16195400|41732200|2878699863|0|5707239859|15305433668
28-APR-2023|BCIC|EQUITY|18109922009|103|0|2280136|0|7192|279576556|205|1832812|0|39|283696940|0|3981865771|0|270594|217993|0|1044807|0|20857|3983420022
28-APR-2023|BCIP|EQUITY|1429915525|60|18000000|660399434|44057000|0|584704391|72547510|200000|0|90|1379908425|0|7900000|0|65000|24042000|17500000|500100|0|0|50007100
28-APR-2023|BDKR|EQUITY|4707100000|276|0|53204400|0|0|414601200|0|0|0|0|467805600|0|235354200|0|2399100|541100|0|0|0|0|238294400
28-APR-2023|BDMN|EQUITY|9773552870|2820|12437141|178395412|13411510|12717|291815467|39064649|2535334|1391751|83300|539147281|1464461|4022543|17898698|9127824692|948366|34349529|25976211|549461|17925300|9230959261
28-APR-2023|BEBS|EQUITY|45000000000|595|0|18465994330|0|0|21756179670|0|58872831|0|0|40281046831|20163000|982479700|68450300|2544880365|1861000|369373894|568411900|0|163333010|4718953169
28-APR-2023|BEEF|EQUITY|1884312595|83|0|98462238|4500000|279095452|728547905|400000|0|100000|0|1111105595|0|590005000|0|265400|1092600|0|8521700|0|168842300|768727000
28-APR-2023|BEER|EQUITY|4000000000|340|0|259765800|3055000|0|190769900|344898400|0|0|0|798489100|0|5100|0|1388300|97500|0|20000|0|0|1510900
28-APR-2023|BEKS|EQUITY|51870438266|50|1513980|34355351025|1439450|41600|14553522531|337222476|235154449|409940|938934248|50423589699|0|3847179|0|868749607|36542510|0|18949839|0|55049|928144184
28-APR-2023|BELI|EQUITY|118493291840|458|878500|16014458900|5187500|0|2159299300|483991200|33444500|3800000|0|18701059900|0|192586800|8816340|117640091|1633400|16563938|108000|0|299583531|636932100
28-APR-2023|BELL|EQUITY|7250000000|130|0|5713464500|0|0|179082100|882394900|378554000|114500|0|7153610000|0|0|0|89861000|533300|0|5995700|0|0|96390000
28-APR-2023|BESS|EQUITY|3440455528|159|0|555322933|0|0|185028095|0|0|0|0|740351028|0|0|0|56000|48500|0|0|0|0|104500
28-APR-2023|BEST|EQUITY|9647311150|151|307016200|4839232500|11166200|0|2962907611|28681100|123012149|152000|0|8272167760|7240096|967014600|58257176|81876926|20543100|72415600|58053190|42890700|59852002|1368143390
28-APR-2023|BFIN|EQUITY|15967115620|1375|470498900|1265192680|107559800|176360|2472605488|493024908|2263801|8097900|129432180|4948852017|6202800|243785350|145202492|796603334|3009560|1588249667|237269958|352700|7980543102|11001218963
28-APR-2023|BGTG|EQUITY|23970997103|67|0|8325544275|0|0|2509889833|0|500131|3494600|0|10839428839|0|2402279800|0|143774600|792023|18835100|1831403391|0|1249350|4398334264
28-APR-2023|BHAT|EQUITY|5000000000|760|493016000|3455756100|600000|0|102068100|349699800|132324000|0|0|4533464000|0|0|0|13370800|48300|3116300|600|0|0|16536000
28-APR-2023|BHIT|EQUITY|86068156705|52|24252800|7400824153|405030000|1000|18756841996|208123160|2042848278|2000|46800|28837970187|0|41228148844|32518600|1634435816|22002440|433690666|1941133863|143621620|11794624669|57230176518
28-APR-2023|BIKA|EQUITY|592280000|84|0|0|0|0|591665400|0|0|0|438200|592103600|0|700|0|62100|13500|0|100|0|0|76400
28-APR-2023|BIKE|EQUITY|1293358231|208|0|190775600|0|0|130635331|0|100|100|0|321411131|0|0|0|808400|39100|0|1099600|0|0|1947100
28-APR-2023|BIMA|EQUITY|608175716|69|570000|16185600|0|0|49856280|0|19820200|0|0|86432080|0|0|0|16500|23500|0|0|0|0|40000
28-APR-2023|BINA|EQUITY|6134716665|3970|1907751485|2279025651|42037000|0|65425033|75307600|54507587|0|5549500|4429603856|47800|7011400|139700|4666642|254000|594571450|1036711550|0|363100|1643765642
28-APR-2023|BINO|EQUITY|2175015809|129|0|12997600|0|0|418421259|0|50|0|3017800|434436709|0|0|0|459900|119200|0|0|0|0|579100
28-APR-2023|BIPI|EQUITY|57918360917|147|2299283843|24425776847|1160000|573053912|14149429585|994640900|4923026400|10553000|1250000006|48626924493|273770200|1128648440|67059900|3201335466|58695100|959062292|79384975|0|3523480051|9291436424
28-APR-2023|BIPP|EQUITY|5028669376|50|138171000|366940100|21000300|1604280|835849856|9410000|10583220|0|7055000|1390613756|0|3484676395|0|630400|129222400|0|526500|0|0|3615055695
28-APR-2023|BIRD|EQUITY|2502100000|1765|30311600|461427529|16145800|0|759041048|51174700|721956|2646600|200018|1321669251|17633000|60046105|12046446|35380937|694000|31636179|16354646|226900|16392536|190410749
28-APR-2023|BISI|EQUITY|3000000000|1680|1813600|49981300|0|0|100194138|33185200|453094|0|0|185627332|61000|21881740|1245600|764064393|31474541|21502157|65899648|809297|283121792|1190060168
28-APR-2023|BJBR|EQUITY|10521443686|1255|962868400|27912770|10223735|12334800|889510250|96891332|31895614|2027500|17008949|2050673350|782703|23871478|94395539|28851822|215200|214069871|75027904|747996|84214492|522177005
28-APR-2023|BJTM|EQUITY|15015498082|675|431410300|62322487|8602700|615000|1549145807|21311926|35989992|1410500|0|2110808712|8651800|29506474|123509408|42854466|971200|480696994|40231004|33247731|210872311|970541388
28-APR-2023|BKDP|EQUITY|7513992252|64|0|2604842600|0|0|1608407585|47057750|90050|0|7877600|4268275585|0|0|0|1526700|44181267|0|8700|0|0|45716667
28-APR-2023|BKSL|EQUITY|167708902705|50|354400|3593987466|20211900|30|15341472894|106900000|171612054|5800|111538300|19346082844|0|552766444|0|782486391|63015900|677675074|97574422|0|1481769680|3655287911
28-APR-2023|BKSW|EQUITY|20436685984|85|0|240100118|0|0|543622377|289396400|22500|0|100|1073141495|0|0|0|18949237208|131694|0|41300|0|413877559|19363287761
28-APR-2023|BLTA|EQUITY|25181143017|50|29836312|4529104331|122643040|470678|4515700499|703000098|338713365|9884416|12287400|10261640139|0|802951448|701593424|1887811724|368404866|41933909|1551215736|0|325338632|5679249739
28-APR-2023|BLTZ|EQUITY|873937142|1940|0|54600|0|0|1988850|0|0|0|7700|2051150|0|0|0|76217300|21800|0|0|0|795283292|871522392
28-APR-2023|BLUE|EQUITY|418000000|288|0|129043900|0|0|20350500|0|18474500|0|0|167868900|0|0|0|100|95500|0|0|0|35500|131100
28-APR-2023|BMAS|EQUITY|8620315383|1225|0|2775896371|0|0|10517624|0|40|0|0|2786414035|0|5389963540|0|443923308|2600|0|11900|0|0|5833901348
28-APR-2023|BMBL|EQUITY|1030000000|46|0|12556800|0|0|267061000|0|46300|15800|0|279679900|0|0|0|100|320000|0|0|0|0|320100
28-APR-2023|BMHS|EQUITY|8603416176|384|445253800|4997036900|48501800|0|1707057500|130026900|650000|3942300|0|7332469200|0|1165720776|0|5693100|2869600|26100|6637400|0|0|1180946976
28-APR-2023|BMRI|EQUITY|93333333332|5175|2302520544|71410080|468368380|61316668|1286158865|1902219233|26847483|71935596|7469358146|13660134995|1148022459|1279233731|4118832378|3030706446|4482752|12821451030|1607472218|78362124|7051301865|31139865003
28-APR-2023|BMSR|EQUITY|1159200024|400|74243200|89176100|37150000|0|93089292|2067700|15839300|0|0|311565592|0|51380400|0|74200|50077500|0|135000|0|745842332|847509432
28-APR-2023|BMTR|EQUITY|16583997586|278|85615800|7071639440|6030050|0|6179036167|53422607|1072370673|5055401|3016300|14476186438|29|532733497|53415565|267081370|12882870|437403205|596534446|0|203071346|2103122328
28-APR-2023|BNBA|EQUITY|3388000000|605|8144932|1180816981|0|0|201134980|0|405|0|0|1390097298|0|0|0|13109200|975800|1080500|10665240|0|455032|26285772
28-APR-2023|BNBR|EQUITY|22084484209|57|357191137|6886977567|30382150|173975|5818605343|885137840|2349987424|200100|218|16328655754|0|123154996|0|2962284172|61285369|3|106520922|0|1509717382|4762962844
28-APR-2023|BNGA|EQUITY|25131606843|1240|65421537|55278112|2810250|195995862|769507850|59135650|13642168|1709343|54589|1163555361|332457|2276575|39444015|23105093946|12760206|139688168|67628994|1407000|327108756|23695740117
28-APR-2023|BNII|EQUITY|76215195821|228|6563|2132348|0|505626|566594601|0|4137906|5131|464532|573846707|0|1815542|3105005|14299261610|5340446|25901802|99291683|363900|61472434|14496552422
28-APR-2023|BNLI|EQUITY|36181359520|955|9688|1636339|1991|48638|77852799|628894|139879|0|8654199|88972427|0|552|0|35726253501|468785|207270|949277|0|886908|35728766293
28-APR-2023|BOBA|EQUITY|1155750000|153|0|274520000|0|0|506810100|0|0|0|0|781330100|0|50775000|0|114700|67530200|0|0|0|0|118419900
28-APR-2023|BOGA|EQUITY|3803526210|1215|759894414|2362571318|5500000|0|94010610|388485368|133235800|7900000|12802000|3764399510|0|171200|1556100|26036200|12000|4600263|5299600|0|1451337|39126700
28-APR-2023|BOLA|EQUITY|6000000000|196|1305715000|236112100|0|18557300|4267233260|0|39738840|100|0|5867356600|0|0|0|5349600|29100|429200|126126700|0|708800|132643400
28-APR-2023|BOLT|EQUITY|2343750000|730|0|58000000|0|0|116296400|0|6756800|0|0|181053200|0|54000000|0|5200|500|0|346191100|0|0|400196800
28-APR-2023|BORN|EQUITY|17693000000|50|118457500|11382449548|22916500|0|2162029518|139010000|29230392|363500|1950000|13856406958|0|23194169|7546400|869981315|25493800|0|37965495|0|2781897063|3746078242
28-APR-2023|BOSS|EQUITY|1400000000|59|0|458106198|0|0|890834824|40652300|1139378|0|0|1390732700|0|2074500|0|1450140|4682400|0|1060200|0|60|9267300
