Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-FEB-2023|AHAP|EQUITY|4900000000|72|3066343009|154445681|0|0|1414699903|0|504704|0|42|4635993339|64086000|0|0|146100|194160307|0|1273341|0|55|259665803
28-FEB-2023|AIMS|EQUITY|220000000|296|0|180441890|0|0|39367110|0|18000|0|0|219827000|0|0|0|200|2000|0|20800|0|0|23000
28-FEB-2023|AISA|EQUITY|9311800000|155|169620583|6991792758|3970400|0|1704259839|7088900|3539425|100|8794665|8889066670|0|320936953|1927300|53847712|10602200|4676900|29567271|0|547494|422105830
28-FEB-2023|AKKU|EQUITY|6449463636|50|0|5591351100|0|0|621085936|0|11483800|6700|3191400|6227118936|0|196189000|0|100|1050200|0|2105400|0|23000000|222344700
28-FEB-2023|AKPI|EQUITY|612248000|1195|4000|145574873|0|2|28453371|17500|2122|0|0|174051868|0|9600|34|101|21103|0|139900|0|10300|181038
28-FEB-2023|AKRA|EQUITY|20073474600|1385|650393900|2686881800|73443300|5000000|724451260|709648580|32442027|7830500|716800|4890808167|36477035|456350079|648145350|763087889|31565500|1688110540|355589833|33955900|1457755207|5471037333
28-FEB-2023|AKSI|EQUITY|720000000|274|0|16069244|0|0|41468856|0|0|0|0|57538100|0|0|0|100|0|0|300|0|0|400
28-FEB-2023|ALDO|EQUITY|1316856312|800|0|926750466|0|0|389604563|450000|61|0|0|1316805090|0|0|0|23266|27900|0|0|0|56|51222
28-FEB-2023|ALKA|EQUITY|507665055|374|0|11021250|0|77500|24092605|0|21200|0|0|35212555|0|0|0|284900|2624023|0|100|0|0|2909023
28-FEB-2023|ALMI|EQUITY|3816000000|254|0|96651440|0|0|49125300|0|303000|0|0|146079740|0|0|0|32834900|393900|0|195200|0|0|33424000
28-FEB-2023|ALTO|EQUITY|2191870558|50|0|1372038216|0|0|464474424|5900|339001018|0|5979200|2181498758|0|50000|0|7560100|36000|0|2474200|0|0|10120300
28-FEB-2023|AMAG|EQUITY|5001552516|382|15463400|116500|210019533|388000000|71445496|0|23887500|0|0|708932429|0|5733300|0|4938600|7758300|2066800|68857000|0|13723000|103077000
28-FEB-2023|AMAN|EQUITY|3873500000|670|0|0|0|0|584912300|0|0|0|0|584912300|0|0|0|79500|8000|0|200|0|0|87700
28-FEB-2023|AMAR|EQUITY|18381094760|294|0|58415572|0|0|617905963|0|250484|0|0|676572019|0|15426800701|2222297|1667397699|4756703|4739588|413973478|0|821275|17520711741
28-FEB-2023|AMFG|EQUITY|434000000|5750|23500|13721382|0|0|35810700|192100|35076|0|0|49782758|114800|21825900|162700|1150900|23000|1152800|10262259|76900|235483|35004742
28-FEB-2023|AMIN|EQUITY|1080000000|117|0|7700000|0|0|73590900|0|0|0|0|81290900|0|17438300|0|177300|139165000|0|192800|0|1735700|158709100
28-FEB-2023|AMMS|EQUITY|1200005310|37|0|19069500|0|0|219678248|0|0|0|0|238747748|0|0|0|100|1257300|0|0|0|0|1257400
28-FEB-2023|AMOR|EQUITY|2222222400|1105|36113200|350600800|0|0|424593400|0|7205900|0|0|818513300|10730454|149400|198200|50866200|1015800|3922000|1847900|0|859146|69589100
28-FEB-2023|AMRT|EQUITY|41524501700|2900|572093000|23605552834|36205500|0|2504842534|490902052|1883|2138600|837100|27212573503|179286404|2782509721|972708320|1666373462|465700|3242970409|1664519506|23847800|3779246875|14311928197
28-FEB-2023|ANDI|EQUITY|9350000000|50|25543605|797718380|1017800|0|1537938797|1499648561|266804208|2702600|567409200|4698783151|0|0|0|5100|1159949|0|21800|0|0|1186849
28-FEB-2023|ANJT|EQUITY|3354175000|755|62850100|54901140|0|45000|221658023|100|201700|0|47400|339703463|323100|611300|1388400|3180700|1469637|2118900|4079700|0|1299800|14471537
28-FEB-2023|ANTM|EQUITY|24030764725|1990|1096440699|148264684|114172878|3500012|2826591495|682033590|94620406|16002450|1277956|4982904170|82408701|159675522|724369717|381383719|14299949|1155173912|199290535|3120800|667976217|3387699072
28-FEB-2023|APEX|EQUITY|2796804997|167|0|1806424179|0|0|110496301|0|4534|0|0|1916925014|0|573737577|0|228239547|111400|0|77787|0|0|802166311
28-FEB-2023|APIC|EQUITY|11766313488|1125|654779200|9290007412|4200000|0|195653668|386491175|609959097|10150000|3746200|11154986752|8042200|23884135|27116091|416554091|250|63915800|12828100|0|58986069|611326736
28-FEB-2023|APII|EQUITY|1075760000|196|0|188500|0|0|57287700|0|0|0|0|57476200|0|295400|0|819100|36759800|0|36165500|0|143096000|217135800
28-FEB-2023|APLI|EQUITY|1362671400|300|0|201399300|0|0|560204100|0|165000|0|0|761768400|0|0|0|42600|170400|0|589000|0|0|802000
28-FEB-2023|APLN|EQUITY|22699326779|151|5283600|9339658098|2000000|0|3088970716|11097000|83986898|700000|390000|12532086312|672861|13029606|47882750|296020896|7271100|14367800|1656761|12849908|79708785|473460467
28-FEB-2023|APOL|EQUITY|16452282461|50|0|649059480|1400000|0|768224959|0|90507820|14086735|575800|1523854794|0|2653784186|0|1180647657|16069992|0|1410334020|0|85088011|5345923866
28-FEB-2023|ARCI|EQUITY|24835000000|330|56320800|21055415917|308200|0|601600783|1000000|115839658|1700|0|21830487058|0|2571000|0|249467950|6194400|648510|2601557342|0|144073740|3004512942
28-FEB-2023|ARGO|EQUITY|335557450|780|45000|37038014|0|0|565550|0|83000|0|0|37731564|0|280|0|5378100|11250|0|5100|0|5720|5400450
28-FEB-2023|ARII|EQUITY|3431000000|250|117981800|1519823500|62900|0|569739400|126444900|0|0|0|2334052500|0|312867600|0|216944200|2119800|0|1520000|0|76134900|609586500
28-FEB-2023|ARKA|EQUITY|2000000000|50|0|1093942500|0|0|893967700|0|0|0|104400|1988014600|0|250100|0|100|5510400|0|4974800|0|0|10735400
28-FEB-2023|ARKO|EQUITY|2928495000|550|0|2317784793|0|0|302780700|0|5300|0|0|2620570793|0|295038107|0|12534400|351700|0|0|0|0|307924207
28-FEB-2023|ARMY|EQUITY|9006250000|50|1153053569|2780487175|5215532|0|1551258336|1962289499|279957887|2541349|526952595|8261755942|0|488927400|0|32396000|1064158|1687200|4800|0|0|524079558
28-FEB-2023|ARNA|EQUITY|7341430976|1015|123010197|1112432276|15962900|0|3342178361|142921600|704657|0|0|4737209991|299600|309497750|2730400|583115528|37679128|1157997776|42862592|30657700|439380511|2604220985
28-FEB-2023|ARTA|EQUITY|446674175|2170|0|42052500|0|0|397756925|0|0|0|0|439809425|0|0|0|5450|499500|0|6359800|0|0|6864750
28-FEB-2023|ARTI|EQUITY|7840000000|50|74373974|2633606286|739500000|0|3776036700|505451300|27983740|0|38072800|7795024800|0|0|0|100|14590400|0|8340700|0|20669000|43600200
28-FEB-2023|ARTO|EQUITY|13856250000|2510|61699717|7042931092|10924608|634500|1189774325|105870260|4684236|840900|15|8417359653|9274217|1364467116|75764406|2089642281|1997800|167037591|44184393|582800|1447377243|5200327847
28-FEB-2023|ASBI|EQUITY|348386472|540|6876992|309537614|922|1106|16669244|0|112360|0|0|333198238|0|0|0|1378400|530170|0|1272928|0|0|3181498
28-FEB-2023|ASDM|EQUITY|192000000|950|0|31625700|0|13200|16837960|2000000|0|0|0|50476860|0|0|0|26500|481800|0|2252600|0|0|2760900
28-FEB-2023|ASGR|EQUITY|1348780500|965|1552500|2158360|0|178000|222960428|951200|130426|500|0|227931414|0|211300|5313000|46352054|688300|4438400|5045585|3453500|4116007|69618146
28-FEB-2023|ASHA|EQUITY|5000000000|103|0|3045574000|0|0|1953586400|0|0|0|0|4999160400|0|0|0|186300|653300|0|0|0|0|839600
28-FEB-2023|ASIA|EQUITY|2275009490|0|250000|16422970|0|83334|1022081498|0|3611365|0|22620680|1065069847|0|334|0|1720002|13516173|0|24374843|0|1153364243|1192975595
28-FEB-2023|ASII|EQUITY|40483553140|6100|2509034752|91872140|284242773|2935650|1236146870|1085335434|33227841|46029800|23790930|5312616190|196015617|421502212|2000710080|1606466951|4713830|5291999957|489559950|159019100|2772384073|12942371770
28-FEB-2023|ASJT|EQUITY|1400000000|126|30426303|48577333|1083549171|0|150490224|38311153|42070338|0|6323900|1399748422|0|0|0|28378|2600|0|220600|0|0|251578
28-FEB-2023|ASLC|EQUITY|12746354780|109|532008200|118399200|74556647|0|1553118061|119778000|494053|0|0|2398354161|0|126350424|0|2141300|2238300|0|1020000|0|325033900|456783924
28-FEB-2023|ASMI|EQUITY|8958380460|76|2693479000|2465442800|0|7658500|3681597860|431000|42090400|0|6920800|8897620360|0|8600|0|8976200|21790300|2829600|2620100|0|24535300|60760100
28-FEB-2023|ASPI|EQUITY|683810725|109|0|350003000|0|0|312185125|0|21408900|0|0|683597025|0|150100|0|14400|14200|0|30000|0|0|208700
28-FEB-2023|ASRI|EQUITY|19649411888|161|12492900|9644378260|16936500|0|3409949942|149113249|2208966686|11944000|250000|15454031537|0|109863442|79598327|315718267|7592200|299828174|329206498|2427200|68696243|1212930351
28-FEB-2023|ASRM|EQUITY|304283840|1585|15213|33362979|0|0|9533625|0|2931|135|0|42914883|0|206504|0|30618|11075|0|367484|0|2140310|2755991
28-FEB-2023|ASSA|EQUITY|3566394560|1015|41830201|1805397877|34660781|0|1451724143|75550432|1525339|2991600|800100|3414480473|0|2312307|641200|41768485|1766500|8826175|11593432|0|85005988|151914087
28-FEB-2023|ATAP|EQUITY|1250000000|68|0|59500000|0|0|95790000|0|0|0|0|155290000|0|94708900|0|100|1000|0|0|0|0|94710000
28-FEB-2023|ATIC|EQUITY|2315361355|370|0|797782018|0|0|495473516|0|0|0|0|1293255534|0|863645841|0|19500|963500|0|25000|0|0|864653841
28-FEB-2023|ATPK|EQUITY|5760245414|194|334100|3695100|18900|0|250316994|0|500|0|7733000|262098594|0|3651000|3400000|366222000|1161500|0|516347807|0|99759129|990541436
28-FEB-2023|AUTO|EQUITY|4819733000|1730|1322000|60476787|120075|0|376213343|20809750|8811801|2500|727275|468483531|0|314277749|6416566|68741328|572375|64786100|21503148|3586200|14314946|494198412
28-FEB-2023|AVIA|EQUITY|61953555600|625|8730300|20855021000|20299400|0|444602372|53176495|215643|10465000|139200|21392649410|117359879|4759627119|394760425|225451899|238700|6746605384|241761383|11239400|1918063801|14415107990
28-FEB-2023|AXIO|EQUITY|5840126500|184|0|1888649300|115946200|0|843411100|0|0|0|30000|2848036600|0|0|0|1384200|945700|0|0|0|0|2329900
28-FEB-2023|AYLS|EQUITY|853423236|82|0|594777100|0|0|257432036|0|0|0|0|852209136|0|0|0|583100|431000|0|200000|0|0|1214100
28-FEB-2023|BABP|EQUITY|33759090377|103|117046900|17500485521|8825000|0|5004400696|120268676|23465500|2571100|24|22777063417|0|9123988119|1961100|113573700|3656100|50333000|69175533|0|1281673522|10644361074
28-FEB-2023|BACA|EQUITY|19953024885|130|350000000|16143925907|0|12686999|2522134233|416072413|7885134|2103300|37500|19454845486|0|1042800|766600|12366300|3903700|26575000|23126490|0|230868260|298649150
28-FEB-2023|BAJA|EQUITY|1800000000|156|0|88000000|0|0|310903400|0|0|0|0|398903400|0|619300|0|111500|49600|315200|1000|0|0|1096600
28-FEB-2023|BALI|EQUITY|3934592500|795|68436102|2632683951|0|0|430276400|0|123785647|0|0|3255182100|0|100000000|0|67502100|1203800|0|9500|0|68625000|237340400
28-FEB-2023|BANK|EQUITY|14655621869|1300|1306240600|4680977714|6412700|109580600|348901429|351325500|4690012|0|0|6808128555|5240000|13292200|14251900|2228297|235800|76035700|210609|0|55753062|167247568
28-FEB-2023|BAPA|EQUITY|661784520|85|0|435657800|0|0|153286903|0|65518817|0|0|654463520|0|1032500|0|575100|3980300|0|1728100|0|0|7316000
28-FEB-2023|BAPI|EQUITY|5591980103|50|38067999|10742709|1114534|0|1378300271|202237729|11872945|1064679|7165200|1650566066|0|6939300|0|100|20251637|0|5000|0|0|27196037
28-FEB-2023|BATA|EQUITY|1300000000|580|0|0|0|50000|40297670|0|0|5900|0|40353570|0|0|0|72571700|3604000|36207500|3096500|0|63954200|179433900
28-FEB-2023|BAUT|EQUITY|4800060842|50|0|752475700|0|0|1444959482|0|160|40000|58000|2197533342|0|2600000000|0|900|2526600|0|0|0|0|2602527500
28-FEB-2023|BAYU|EQUITY|353220780|970|40818383|113606668|0|27384|13785109|19016300|10912|0|0|187264756|0|30618000|0|123237214|1041|0|0|0|4250830|158107085
28-FEB-2023|BBCA|EQUITY|123275050000|8750|1893704595|74228160|345139550|15278500|4466634896|1340583573|60347596|60514300|1393300|8257824470|608688931|2052698748|5871635878|3402585877|359185070|18683582672|1480892228|650962805|11085639441|44195871650
28-FEB-2023|BBHI|EQUITY|21730256442|1600|0|18647588503|0|0|386188566|2785168|12853865|0|146000|19049562102|0|2127281799|25600|3710389|245800722|3285167|1666149|0|81621949|2463391775
28-FEB-2023|BBKP|EQUITY|67887540178|119|4358399|2761699321|11439691|19662220|14485305786|12304766|236620596|2390800|870353767|18404135346|23327000|192064869|217420583|1182161085|78701495|479866976|551933138|0|1227846213|3953321359
28-FEB-2023|BBLD|EQUITY|1645796054|520|63144385|1179024565|0|1283|80680824|1125300|143153|0|0|1324119510|0|4996895|0|241179957|70639314|0|3744|0|3530300|320350210
28-FEB-2023|BBMD|EQUITY|4090090000|1950|0|100|0|63021200|192452500|0|0|0|0|255473800|0|0|0|500|174451100|0|74600|0|0|174526200
28-FEB-2023|BBNI|EQUITY|18648656458|8775|1170271507|45468125|118354542|3232100|808376934|520119098|7878462|28958809|1311461|2703971038|134643263|185454509|858870033|453404846|1757046|1447453884|193498074|12500740|1464487675|4752070070
28-FEB-2023|BBRI|EQUITY|151559001604|4670|3857598350|137349101|604088849|741613841|2884899488|2566003161|30930369|326625183|5500050523|16649158865|1325536021|2468510789|7034526069|5563036016|38210790|21288692298|1599784764|210209533|14748490408|54276996688
28-FEB-2023|BBRM|EQUITY|8479490328|56|0|6654196284|0|0|333875273|0|263862|0|66|6988335485|0|1114168300|0|254117552|13115997|0|106818532|0|2933333|1491153714
28-FEB-2023|BBSI|EQUITY|3674723301|3020|0|3242476130|0|0|260723744|0|53|0|0|3503199927|0|0|0|335|11382986|0|135361060|0|0|146744381
28-FEB-2023|BBSS|EQUITY|4800016020|67|0|800962800|0|0|498856720|0|0|800|0|1299820320|0|0|0|115700|75000|0|5000|0|0|195700
28-FEB-2023|BBTN|EQUITY|14034444413|1325|1395340321|159049001|186637469|11494789|1746590261|544131936|37496489|34853299|2811753|4118405318|7273061|66543271|188889049|130329695|9641224|469407297|130114945|73807768|419264237|1495270547
28-FEB-2023|BBYB|EQUITY|12038815679|640|175608066|4882904408|32125230|3469000|2725940517|686286559|64431422|5742429|228993529|8805501160|5940288|1746567482|92487101|62888292|44501508|210394844|142457921|0|765830673|3071068109
28-FEB-2023|BCAP|EQUITY|42618850927|66|20852200|21841805520|0|0|4366096676|402422700|62690163|0|19607900|26713475159|17094900|6481614446|26467300|155114500|18702300|76252100|2932455963|0|6197674259|15905375768
28-FEB-2023|BCIC|EQUITY|18109922009|119|0|1678136|0|7192|280083710|205|1832858|0|39|283602140|0|3981865771|0|65421|517993|0|1044807|0|20830|3983514822
28-FEB-2023|BCIP|EQUITY|1429915525|66|18000000|659055334|44057000|0|586048491|72547510|200000|0|90|1379908425|0|7900000|0|65000|24042000|17500000|500100|0|0|50007100
28-FEB-2023|BDMN|EQUITY|9773552870|2860|14181841|174642312|13450410|12717|297232567|38241581|2380252|1391751|80900|541614331|1464461|4368443|17898698|9125328592|1093066|34871243|24986147|549461|17932000|9228492111
28-FEB-2023|BEBS|EQUITY|45000000000|595|0|18486794330|0|0|21726663370|0|58872831|0|0|40272330531|20163000|982479700|68450300|2544880365|1861000|378069094|568433015|0|163332995|4727669469
28-FEB-2023|BEEF|EQUITY|1884312595|62|0|100187738|4500000|278945452|717328205|400000|0|100000|0|1101461395|0|590005000|0|42100|1091100|0|8521700|0|178711300|778371200
28-FEB-2023|BEER|EQUITY|4000000000|340|0|300023200|3055000|0|196778400|298980200|0|0|0|798836800|0|0|0|992300|150900|0|20000|0|0|1163200
28-FEB-2023|BEKS|EQUITY|51870438266|50|1513980|34355351025|1439450|41600|14553522885|337222476|235154295|409940|938934248|50423589899|0|3847179|0|868749607|36542310|0|18949839|0|55049|928143984
28-FEB-2023|BELI|EQUITY|118493291840|456|707700|15873457000|7431500|0|2262771800|513414800|33444500|3800000|2200400|18697227700|0|193269900|8816340|120205826|1749100|16801038|107000|0|299815096|640764300
28-FEB-2023|BELL|EQUITY|7250000000|119|0|5775718700|0|0|200572600|876689000|378554000|114500|0|7231648800|0|0|0|11722700|632800|0|5995700|0|0|18351200
28-FEB-2023|BESS|EQUITY|3435862558|169|0|555377933|0|0|179817425|0|0|0|0|735195358|0|0|0|100|28500|0|0|0|0|28600
28-FEB-2023|BEST|EQUITY|9647311150|148|308211800|4842537000|11166200|0|2896751911|51519600|120508349|152000|0|8230846860|7240096|967229300|63209409|93271414|21971000|84661600|65697990|45205700|60977781|1409464290
28-FEB-2023|BFIN|EQUITY|15967115620|1365|467608600|1275700380|105609000|1136360|2508806188|454576176|853733|10201400|129432180|4953924017|8231600|243629550|101711492|815477549|3064660|1601093052|236452258|352700|7986134102|10996146963
28-FEB-2023|BGTG|EQUITY|23970997103|84|0|8326274075|0|0|2510693347|0|650217|2764600|0|10840382239|0|2402279800|0|143774600|788923|18620500|1830667691|0|1249350|4397380864
28-FEB-2023|BHAT|EQUITY|5000000000|845|490316000|3432659200|600000|0|122716100|359899800|132324000|2100000|0|4540615100|0|0|0|6219700|48300|3116300|600|0|0|9384900
28-FEB-2023|BHIT|EQUITY|86068156705|57|24252800|7402723153|5030000|1000|18686744605|208123160|2042848269|2000|3246800|28372971787|0|41228148844|32384100|1680640516|21901540|408767866|2002999863|143621620|12176710569|57695174918
28-FEB-2023|BIKA|EQUITY|592280000|84|0|0|0|0|591661000|0|0|0|442600|592103600|0|700|0|62100|13500|0|100|0|0|76400
28-FEB-2023|BIKE|EQUITY|1293356244|212|0|190958400|0|0|130330894|0|150|100|0|321289544|0|0|0|787000|180100|0|1099600|0|0|2066700
28-FEB-2023|BIMA|EQUITY|608175716|91|570000|14317500|0|0|51702380|0|19820200|0|0|86410080|0|0|0|16500|45500|0|0|0|0|62000
28-FEB-2023|BINA|EQUITY|6134716665|3990|1907832685|2318909951|42037000|0|70416333|75382600|9569487|0|5700200|4429848256|47800|6745500|139700|4665842|285000|594562750|1036711550|0|363100|1643521242
28-FEB-2023|BINO|EQUITY|2175015753|129|0|15203000|0|0|416675603|0|50|0|3017800|434896453|0|0|0|100|119200|0|0|0|0|119300
28-FEB-2023|BIPI|EQUITY|57918360917|151|2166491609|23784088217|1160000|459235832|13509888349|1228593000|4817111148|10553000|1250000006|47227121161|254426600|2122695500|67059900|3271653466|70589600|871995592|81396075|0|3951423023|10691239756
28-FEB-2023|BIPP|EQUITY|5028669376|50|138171000|366940100|21000300|1604280|835819056|9410000|10583220|0|7085800|1390613756|0|3484676395|0|630400|129222400|0|526500|0|0|3615055695
28-FEB-2023|BIRD|EQUITY|2502100000|1765|31938700|453595095|16773400|0|756922982|63607200|252781|2615700|18|1325705876|17633000|59418289|10100046|39661621|512900|29826909|13393946|468100|15359313|186374124
28-FEB-2023|BISI|EQUITY|3000000000|1695|4842400|49811300|1351400|0|101817338|33685400|453094|0|0|191960932|0|14881740|1204000|770879893|27074241|21502157|64788748|750797|282644992|1183726568
28-FEB-2023|BJBR|EQUITY|10521443686|1320|963179900|21768370|10029035|12809800|822597898|103064144|32204254|1659900|38750049|2006063350|8688703|23232567|96868581|39062604|214500|237738071|74728004|955750|85298225|566787005
28-FEB-2023|BJTM|EQUITY|15015498082|740|430992300|61596287|8567700|727500|1411516307|21441416|126373002|1257900|0|2062472412|8170600|28456874|127311308|36871966|1025200|532265794|40228004|33247731|211300211|1018877688
28-FEB-2023|BKDP|EQUITY|7513992252|74|0|2604842600|0|0|1604312385|47057750|90050|0|13499400|4269802185|0|0|0|100|44181267|0|8700|0|0|44190067
28-FEB-2023|BKSL|EQUITY|167708902705|50|354400|3593987466|20211900|30|15351483394|96900000|171612054|5800|111538300|19346093344|0|552766444|0|782929891|63015400|677675074|97564422|0|1481326180|3655277411
28-FEB-2023|BKSW|EQUITY|20436685984|97|0|236776818|0|0|547390677|289396400|22500|0|100|1073586495|0|0|0|18948792308|131594|0|41300|0|413877559|19362842761
28-FEB-2023|BLTA|EQUITY|25181143017|50|29836312|4529104331|131943040|470678|4495004306|703000098|338713365|9884416|2987400|10240943946|0|802951448|701593424|1887940057|368404866|59772609|1548455287|0|325338632|5694456323
28-FEB-2023|BLTZ|EQUITY|873937142|3330|0|54600|0|0|1987350|0|0|0|9200|2051150|0|0|0|76216600|22500|0|0|0|795283292|871522392
28-FEB-2023|BLUE|EQUITY|418000000|292|0|129043900|0|0|20213400|0|18474500|0|0|167731800|0|0|0|40200|192500|0|0|0|35500|268200
28-FEB-2023|BMAS|EQUITY|8620315383|1145|0|2775896371|0|0|25540029|0|0|0|0|2801436400|0|5374896675|0|443925508|2600|0|54200|0|0|5818878983
28-FEB-2023|BMBL|EQUITY|1030000000|61|0|12840600|20000|0|266833300|0|46300|15800|0|279756000|0|0|0|100|243900|0|0|0|0|244000
28-FEB-2023|BMHS|EQUITY|8603416176|414|449858900|4997158800|48688900|0|1705483200|130026900|650000|3942300|0|7335809000|0|1163470776|0|4853000|3961200|22800|5299400|0|0|1177607176
28-FEB-2023|BMRI|EQUITY|46666666666|10000|1234875172|34435090|236090882|30985606|596436313|1051207727|6365651|35278898|3734099973|6959775312|556940196|622271114|2084761739|1602484333|2318976|6244327704|799599397|40746262|3486774966|15440224687
28-FEB-2023|BMSR|EQUITY|1159200024|695|74243200|89176100|37150000|0|93315092|1916000|15839300|0|0|311639692|0|51380400|0|100|50077500|0|135000|0|745842332|847435332
28-FEB-2023|BMTR|EQUITY|16583997586|286|117501000|6849115540|2030050|0|6113932968|55722002|1422340969|5055000|3016300|14568713829|29|446354097|55047965|271368063|13500570|459579621|606559446|0|158185146|2010594937
28-FEB-2023|BNBA|EQUITY|3388000000|885|8144932|1179074381|0|0|203975120|0|365|0|0|1391194798|0|0|0|12326100|968200|1080500|10358440|0|455032|25188272
28-FEB-2023|BNBR|EQUITY|22084484209|66|367941137|7142484972|30382150|173975|5716542833|888637840|2350787334|205100|218|16497155559|0|123154301|0|2970075739|65052469|67853045|102757617|0|1265569868|4594463039
28-FEB-2023|BNGA|EQUITY|25131606843|1240|73730037|54628312|4919750|197485162|733637880|56735161|14035166|1709343|69089|1136949900|332457|2328775|59062499|23100773923|9452806|142581080|70176554|1407000|336230286|23722345380
28-FEB-2023|BNII|EQUITY|76215195821|236|6563|2297948|0|505626|565726770|0|4137839|5131|464532|573144409|0|1815542|3105005|14299840900|5340446|25901802|99378460|363900|61508545|14497254600
28-FEB-2023|BNLI|EQUITY|36181359520|1035|9688|1636439|49991|48638|77502269|628894|139909|0|8922299|88938127|0|552|0|35726286334|468785|207270|950777|0|886875|35728800593
28-FEB-2023|BOBA|EQUITY|1155750000|182|0|274520000|0|0|506881200|0|0|0|0|781401200|0|50775000|0|43600|67530200|0|0|0|0|118348800
28-FEB-2023|BOGA|EQUITY|3803526210|1250|751894414|2236721718|5500000|0|226756110|401385368|132735800|8200000|13722600|3776916010|0|171200|1556100|13722300|12000|4385363|5311900|0|1451337|26610200
28-FEB-2023|BOLA|EQUITY|6000000000|204|1305715000|169768300|0|18557300|4287564760|0|57370840|100|0|5838976300|0|0|0|33749900|9100|429200|126126700|0|708800|161023700
28-FEB-2023|BOLT|EQUITY|2343750000|725|0|58000000|0|0|116296600|0|6756800|0|0|181053400|0|54000000|0|5000|500|0|346191100|0|0|400196600
28-FEB-2023|BORN|EQUITY|17693000000|50|118457500|11382449548|22916500|0|2162009518|139010000|29230392|363500|1950000|13856386958|0|23194169|7546400|869981315|25513800|0|37965495|0|2781897063|3746098242
28-FEB-2023|BOSS|EQUITY|1400000000|69|0|458036698|0|0|876534824|42152300|1139378|0|0|1377863200|0|2074500|0|14100440|4901600|0|1060200|0|60|22136800
